Date,EZL.AX,MCP.AX,IRI.AX,MEZ.AX,KSL.AX,AXE.AX,PAC.AX,SVR.AX,LYL.AX,OBL.AX,SRV.AX,FWD.AX,AQZ.AX,MFF.AX,COF.AX,EQT.AX,MVF.AX,CWP.AX,SPK.AX,MAQ.AX,MMS.AX,CCP.AX,AFI.AX,IFT.AX,SMR.AX,WBT.AX,DDR.AX,ING.AX,IPH.AX,LLC.AX,NEU.AX,ARB.AX,NWS.AX,TPG.AX,ALX.AX,BPT.AX,ANN.AX,A2M.AX,BRG.AX,MTS.AX,CDA.AX,YAL.AX,AUB.AX,FPH.AX,AGL.AX,SOL.AX,TLX.AX,IGO.AX,MPL.AX,APA.AX,WHC.AX,ASX.AX,COH.AX,ORG.AX,SGP.AX,SHL.AX,SCG.AX,TWE.AX,IAG.AX,AMC.AX,JBH.AX,CPU.AX,REA.AX,PME.AX,RMD.AX,SUN.AX,COL.AX,SIG.AX,QAN.AX,STO.AX,TCL.AX,S32.AX,QBE.AX,BXB.AX,XRO.AX,WTC.AX,WOW.AX,ALL.AX,EVN.AX,TLS.AX,PLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,JHX.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-01-03,-0.004202025035986434,-0.008695676773494143,0.010230190990305532,-0.011111035892170773,-0.013423263390526463,0.03333678873470736,-0.02351294485434574,0.0,0.010203845944118939,-0.023026278352277108,-0.0035272140638217264,-0.010489981430598538,0.005464447296393393,0.0,-0.004149521951941293,-0.026341436767267412,0.023255432889117467,-0.016286663014889347,0.006060745743243112,0.0,-0.009248577463711882,0.007130157916105828,0.0048075920654828685,0.0,0.015267909599764318,0.17460341144114144,0.010100950476163995,-0.0029585305565471565,-0.014953084541560413,-0.004299798027901813,-0.021212101289172614,0.00653954907313814,0.00988711958756916,0.0030628562727290642,-0.0015849779586678547,0.019841143993230226,-0.013675999331933197,-0.009333379580041878,-0.012057721182390235,0.009677297499232962,-0.01739147494123372,-0.038461560588855304,-0.003787912569157559,-0.006220640410225631,-0.005705030219777196,0.0016815079465637428,0.0,0.03319488274277749,-0.0030489946862592987,-0.0023781715505621914,0.017896916241294525,-0.008792945130210006,-0.003524648622105775,0.013771313991591594,-0.004484402554979727,-0.0017527477764467392,0.004784774960517879,-0.007609407322791695,-0.005509574723981281,-0.004572014191619123,0.022974465495695373,-0.0036788840832898684,-0.003947665559465463,-0.003370841813734815,0.006463662284171168,-0.0036102187203188585,0.0,0.014925732024350546,-0.00990099009900991,-0.0018317941719114827,0.0032206044697500325,0.019942817384953626,-0.0018620643183425711,-0.004011585226758818,0.01234569230194782,-0.0028208009187977723,-0.00622482096846344,-0.005091274123358858,0.003773313629696684,0.0,0.0,0.011147798918675011,-0.0011846893083322652,-0.0008994716744038511,0.030425969045648982,0.0026609102360495296,0.006441522222124796,-0.00222114819101793,0.02209128532070781,-0.0030437528883748843,-0.0006401665469130124,0.0003499486308689015,-0.008039978802107495,-0.00099712978775357,0.016846580469516592
2018-01-04,0.0,0.008771954857607511,0.007594910425120727,0.011235878137435984,0.006802297991711281,-0.09677714765196332,0.014164061288797436,0.014970147535925626,0.0,0.010100897512086426,0.008849383502252062,-0.003533538108980272,0.0,0.004545668236701772,0.0,0.03957894481819424,0.04166652210152,0.0016557805690375904,-0.009035992701008078,0.0,0.004667316097295204,0.007522277956159007,0.0047846945110630035,0.0,-0.015038306101670451,-0.08108115114635295,0.003333504828780809,-0.017804379135466064,0.02277056643287967,0.0006169404294640302,-0.034055768688805554,0.007038250807423374,0.015384510338478874,0.0,-0.01269846314234202,0.035019707261372934,0.01890759135307918,0.009421312263539594,0.001627388215937442,0.0,-0.004424479264516612,0.04000002393290658,0.01901148280406395,0.0015648947500765953,-0.004918014388847092,-0.0033576979708129784,-0.06153840510802655,-0.028112628260214434,-0.009174140206269055,-0.010726852659298403,-0.01098878003700099,0.007207690700740121,0.007722159302396614,-0.004179989213286883,-0.0067569045123284655,0.0048286550341389844,-0.00952389507588447,-0.00766767778901245,-0.001384959158620247,0.003280606735398761,0.006698375621733144,0.007999919519833032,0.017437535555727024,-0.028184911956141034,0.010091913472206171,0.0021740493414676987,0.0,-0.029410999059924392,-0.02800010772379624,0.0,-0.0184591312378819,-0.005586471966062212,-0.0018655380702176094,-0.005035724325344382,-0.005226533863811111,0.022630653462223593,-0.002210903138345599,-0.020895436808154866,-0.030075302488381528,0.005464518913500527,0.0042366206981447885,0.02681742806763765,0.004744761448093993,-0.003826196171293317,0.01771633917711468,0.0017691105114543415,-0.02080016418868247,0.009814799116510953,-0.00434828283348021,0.004749247193899908,-0.004162637220630594,-0.0024484715869385054,0.015277969170274464,-0.0021212157787245944,0.004969904270016201
2018-01-05,0.012658229045604763,-0.01304347793719085,-0.012562724508417222,-0.007407319014528402,0.013513714051432757,0.0,-0.001396491492933416,-0.0058998324760553,-0.002019982973654688,0.02666656599793593,-0.012280676724278572,-0.02127652473800934,-0.002717447451720978,0.018099348373241675,0.0,-0.01204801691387003,-0.018181711037799753,-0.00826464316623532,-0.003039582843541333,0.0,-0.0029035673486825786,0.007904989344048152,0.006348970262337383,0.0,0.007632810066916296,0.07352959845897078,0.01661111963201578,0.02416953050135562,0.014842046481181814,0.0055486069528669635,0.0032052016822570195,0.0064517731640085785,-0.002295741253508621,0.027480771612846455,0.014469700198826319,-0.007518813244204003,-0.0012371727596058868,0.006666708944441213,-0.0016247441264920504,0.006389734925329238,0.013333281608838732,0.038461445526807525,-0.014925413160929879,0.0023435913059028923,0.0016476637978202202,0.0005614907273188141,0.02459013990675496,0.014462964387474742,0.0,-0.00602404865903905,0.0044444005949366705,0.018164891048674026,0.007194496498668546,0.005246537854028066,0.0,0.01747474048039832,-0.002403718225427287,0.0012877951631453666,0.0013868799306822055,-0.003923982660225311,0.01996096000483427,0.0006106121951829913,0.0010386684966501303,0.027842228440309258,-0.001816864933683937,0.003615439480630256,0.0,0.010099985791009125,0.006172951017253014,0.01834882253002812,0.010629575521398094,0.02528076096404286,0.0056074154428829015,0.01012138656933459,0.012259208084860251,-0.024204709895495502,0.006647081875059024,0.005226538650274781,0.015503881149013354,0.013587098008952303,0.008439208521894948,0.0031921280392321894,-0.00944509178984465,0.006778045020423562,0.03481619515869383,-0.001324444091624355,-0.011437673119936043,0.015430782624244577,0.005138231661415471,0.007764829425730646,0.011897043252063089,0.008064501000988988,0.008124218357416169,0.014880408427867753,0.008242867062325798
2018-01-08,0.0,0.0,-0.002544567295943545,0.014925193700147332,0.05333368859898613,-0.035717985311515044,-0.018181961491593013,0.0,0.0040486155079673125,0.006493704854431126,0.007104819827633779,-0.003623156454301557,-0.019073526943177876,0.008889101104490926,0.004166812230762318,0.023414727714935912,0.0074072455164044815,0.0,0.0030488500759244808,-0.0026161328147656926,0.01164818355569297,0.00610021986783682,0.003154716683888781,0.0,0.0,0.2054792810595225,0.032679510214572716,0.00294969896801045,-0.010968877651874931,0.0012262439043455586,-0.003194961187284906,-0.013889231683110292,0.007823222428639198,0.004457567633108672,-0.0015849779586678547,-0.022727322223954793,0.003715923723562664,0.017218471526946333,0.007322895408051089,0.003174525702733577,0.008771852985488104,0.037037172459870815,0.002272653665098767,-0.004676389496554245,-0.0028784098990082274,0.005050449314929484,0.02399997711181645,0.0,0.006172757305664689,0.006060557753849283,0.024336254025224546,0.011533717103404229,0.011963538777382654,0.004175351830925544,0.006802870861146948,0.00901673300421102,0.002409510008549054,-0.010289419408863298,-0.001384959158620247,0.001969948524650267,0.0211049695364256,-0.00244059428394372,0.005836529203717689,-0.019187452414668238,0.014558748488436635,-0.0115276074929751,0.0,-0.014999239968894629,0.030674736478736087,0.007207239070277982,-0.004854146951051019,0.0,-0.002788469472996491,0.005010136085574546,0.020069201777226597,0.009922057877813417,-0.001834219425264294,-0.00086674560743627,-0.015267180595579077,0.0053618730999662745,-0.008368584294004888,-0.005495824074433608,0.0,0.0,-0.022429663535061817,0.004862857247277308,0.01652898289254945,0.006315473844139552,-0.002683918835127308,-0.0010049708129995505,0.0015890447955750897,0.002782518115314714,0.004204357891673061,0.005667683019575653,-0.0009810296061305568
2018-01-09,0.0083335520923844,0.0,0.0,0.003676597884976651,0.0,0.0,-0.0014245351810764362,0.008902388094593316,0.01814499276643633,-0.006451808712872431,-0.0035272140638217264,0.0036363314520719836,0.005555596046491473,-0.008810781179774296,-0.004149521951941293,0.0,-0.0330876793583893,0.0033332908675867134,0.0,0.0032787756709760085,-0.0074840091373726825,-0.0025987211886893125,-0.0015722945540626032,0.0,-0.030302572638276626,-0.11363615802409599,-0.006328679479803201,-0.00588235842516005,0.009242075171485453,-0.012859827634793874,-0.0096153757981291,-0.021126319701840757,-0.002739574678832457,-0.011834218931756735,-0.01111115524954931,0.0038760333423997206,-0.0074042378478320625,-0.009114502365738852,-0.004846585716606566,-0.006329187309068951,0.0,0.0,0.012849699817749416,-0.02584190225894667,0.013195662639453598,-0.0022332266664609746,-0.046874956344253316,0.016293332267103056,-0.012269878855529437,-0.008433650710348073,-0.006479705035362104,-0.0035630892131858216,-0.004304093354477567,0.014553173373827555,0.0,0.0,0.002403974904955808,-0.0006497939891330073,-0.0013868799306822055,-0.00720863988017828,0.02780925141389612,-0.0012233191695325552,-0.0056737424074535525,0.018412045898543283,0.0,0.0058308902750039415,0.0,-0.06091443397313667,-0.03571428953103062,0.0,0.0,0.021918046313937456,-0.01770700683151505,0.0,0.0006784415900351615,-0.004210552769621456,0.0022051079621761005,-0.017345877818071176,-0.015503769778557719,0.0,0.029536144552162025,0.007853294452200288,0.003575826602762344,-0.0022439624255765622,0.01529619758865386,-0.01583811926925416,-0.02113855981268231,0.0003922147340893467,0.023449646455251605,-0.006706770699905995,0.0009517491520518728,0.00381564253642952,-0.009769763834976297,0.006983801605664253,0.016693943548582446
2018-01-10,-0.012397155924237513,0.017620818068193156,0.00765303453690902,-0.0036631300288602064,-0.01265857055424402,0.0,-0.007132643160656538,-0.011765074376331452,0.0,-0.025973930466914097,0.03362815736153668,0.007246430490106759,-0.0027624879417116333,0.017777722668704588,0.0,-0.022879021652557174,0.01901141881321,0.009967112580110404,0.00607880353018464,0.0,0.006380659332014593,-0.006078718198228361,0.0,0.0,0.0,-0.025641329921638256,-0.019108602407158837,0.03846162663017183,0.009157567227146002,-0.013647596771584669,0.03559874969898691,0.0033202545557384777,0.006410085048594638,-0.0059879724427228664,-0.05617987542614933,0.0424708569081822,-0.017405782286340266,-0.03416562064214024,0.0064935275587389985,0.006369501074434236,0.017391217652815705,0.07142839590025063,-0.01455227552002536,-0.014469502520197075,0.0008141384166640009,-0.00783454125915739,0.01639342660450316,-0.030060318747349712,0.0,-0.0097208255602933,0.015217451918642988,-0.0039336644114470465,-0.0028816371267519347,-0.023565663107700585,-0.018018074305854892,-0.00297836916061045,-0.014388319113390446,-0.011053290705777985,-0.0013888060379038114,-0.013201301368336749,-0.020109739055148457,0.006123868348119954,-0.006354500595872836,-0.005649922189003176,-0.0008965353075622851,-0.005072462948941703,0.0,-0.03783726468628135,0.008230675240979313,0.0017887499330482282,-0.026829415052637362,-0.010723887809152122,0.0028464420340070795,0.003987887730313,0.01016946566306931,-0.011275321727447052,0.00036660200945126675,0.004854281146506656,-0.019685213510255206,-0.010666739633457323,0.0,-0.005194946522555699,-0.027315965651252827,-0.0024743661821592378,-0.00753287445820372,-0.017881185365445806,-0.029900256558427762,-0.0008819608327975681,-0.007637425255898167,-0.004051485964654766,0.0015847403115052394,-0.004837616884939555,0.0007050740083593965,-0.007056890043714015,-0.0032196040483634114
2018-01-11,0.00418435202066858,-0.008657813561476657,0.007594910425120727,-0.02941164410896946,0.02564197430113757,0.03704101576866381,0.005747067566334918,-0.005952275050296496,0.0009900300775065318,-0.020000028209369636,0.010273942153530058,-0.0035973238600069957,0.008310272933478746,-0.008733362271780787,0.008333432508871086,0.019512304133906033,-0.02238834958475644,-0.0016448868500257285,-0.009063292399890455,0.0,-0.0414987000833672,-0.0039320882069824314,-0.00787395626695142,0.006779484337783082,0.023437806889203827,0.05263177822583631,-0.009740315544615963,-0.0227920422311213,-0.02903824511802222,-0.013836283396835847,0.0,-0.01930500334258789,0.0040947704778915295,-0.013554146602823613,-0.011904611480773042,-0.033333251704125044,0.017714110232442293,-0.046258506096524155,-0.0016128648687542269,-0.006329187309068951,-0.029914272701271005,0.0,-0.00719449642184844,-0.013866221513933463,-0.011793598098124858,0.0,0.0,-0.008264191061520987,0.0,-0.008588607077543498,0.010706656907241596,-0.008436413938689324,-0.025549255135435822,0.008394654390410539,0.0,0.0017070093386055696,-0.004866179416539995,-0.02695589230695017,-0.0027818253609278587,-0.008026632779413068,0.04440280378349071,-0.011564217907750196,-0.0281912163050424,-0.029545051231383845,-0.014362888292052567,-0.0036416849780800398,0.0,-0.016854241907321543,-0.002040926024428402,-0.007142889627968274,-0.005848048872886369,0.008130036372669514,0.0018918966502692314,0.005958310596861693,-0.0013422486309653259,-0.0035640090141240144,0.0043987923629642545,-0.007465812584680598,0.0120481399392256,0.0,-0.06557378686325,-0.007832883341380326,-0.007325901263402712,-0.004509527343846131,-0.0037951314553194004,-0.012289220277298174,-0.0017122380636662715,-0.007750719967598907,-0.00012630597245366637,0.0010168941724073566,-0.005379774773105805,-0.0024306181935569438,-0.008803169490865903,-0.003798394728687815,-0.0038759542817081716
2018-01-12,0.0,0.008733425934974726,-0.007537662553214308,0.003787892122935288,0.0,-0.035717985311515044,0.01428566578607482,0.005987916777937086,-0.0009890508873798831,-0.0034012948879913463,0.008474540625074578,0.010830348171975368,-0.01648363651368623,0.008810305864621615,-0.004132184993352439,-0.0033495807361478835,0.0038170797561587477,0.008236954482500947,0.0,-0.00915041600373534,-0.0066144178498689365,0.005263340536618477,0.003174537282195189,0.0,0.0,-0.037500269773174666,0.01639361260653871,0.0058308061988536775,-0.00747634966409072,-0.004464330755827195,0.0,-0.004499360070178704,0.0036249021276426596,0.003053313116497147,0.0034425563745612564,0.06896556281835164,-0.006216337048788656,0.001426501029893057,-0.01373162931380334,-0.012738544553331899,0.0,-0.03333325688098554,-0.00839042945845303,-0.009925504314540312,-0.002057351967815313,-0.0062038709772831435,0.0,0.03124996218572096,-0.009316802121435153,0.0,0.0,0.0005431379604934339,-0.003440539371911022,-0.0041621794685217095,-0.01834876820657716,0.0004263406799698277,-0.002445117992150636,-0.0006757788953190014,-0.004184202584336605,0.0020228952320320293,0.013218977936715781,0.002462989759940637,0.003357518236022372,-0.039812832763669315,0.0018214667045788335,-0.011695967478559388,0.0,0.017143177162274537,0.02862985685071573,-0.0071940541129349445,-0.006722564637513306,0.04032279466036859,-0.008498549731228766,0.0009873085626286304,0.005040309723677305,-0.010729646716531649,-0.005474222690186714,-0.0004424355049912343,0.01587313713466454,0.008086356317457577,0.03070191844686021,0.00818734801949561,0.0,-0.009513082807724227,0.015238357390738422,-0.006912703980531121,0.022298536440492844,0.003262874700041829,0.01728706696136717,0.0,-0.004136148529012784,-0.007309414572316375,0.0076732584861836095,-0.005166177595193444,0.022373518071336473
2018-01-15,-0.008332991570972448,0.004329055028432061,0.010126593999608247,-0.003773598140264567,0.012498974479953517,0.03704101576866381,0.011267587045961536,-0.002976255349983914,-0.0059404115105649025,0.023890747001466206,0.011764810815271254,-0.003571165722743186,-0.02513958918226844,-0.008733362271780787,-0.004149521951941293,-0.015362522341643703,0.03802236879409149,-0.008169661353792268,-0.018292858281507618,-0.00395772133850858,0.004842287308401527,-0.006544414715173308,0.003164387514003719,0.0,0.02290078700391396,0.0,-0.025806892305836215,0.0,0.0037663979422657423,-0.01025000807010401,-0.02187497881241174,-0.0011300345602605066,-0.0027089251870351383,-0.015220569201089607,-0.022298607089957678,-0.02150563006194761,-0.006255221614660189,-0.007122483387935419,-0.0008192023145738858,0.003225611333127487,0.022026366832998967,0.10344813357368032,-0.019230657412301455,-0.010024918585021636,-0.008659729905934554,-0.011350838768516502,0.016129016752173708,0.008080775131108497,0.009404421253318862,0.009900749252415464,-0.004237166860955877,-0.0028948607280597782,5.931678505444182e-05,-0.017763954620805156,0.0,0.007239971252931632,-0.0024508495359489846,-0.012170381614100445,-0.0014004769630447944,-0.0026917485174675626,-0.006347048634757657,-0.010442116237422638,-0.0006692119992466328,0.04390244078495198,-0.005454645997375551,-0.002958440177483368,0.0,-0.016854241907321543,0.029820966477339672,-0.012681383873415553,-0.01015215028773686,0.02583956268562715,0.004761911381278683,-0.003944626571314225,0.0016716562124914347,-0.0014458841466081784,0.0,0.0030986083425001976,0.06640644072122637,-0.008021491677555392,-0.00851091284471317,0.0002898835052989046,-0.007380363922940836,0.0027440778202203475,-0.003752619960732839,0.009744824842024213,0.045301887576272515,-0.004730435388689669,0.01463655020553789,-0.002031722298249772,-0.0070287361704305384,0.004558277777835684,0.00824954089791241,0.003585363539463371,0.0117349130663007
2018-01-16,-0.008403861661479106,0.03879326060062871,-0.002506303258944298,0.007575901594367052,-0.01234467865646327,-0.07142860284765618,-0.0013926017159092696,0.0059702797770953,0.001991892818037133,0.020000028209369525,-0.01328908121379313,-0.014337021789579185,0.02865327490602576,0.01321566250342654,0.004166812230762318,0.006338743620585285,-0.003663149489121831,0.013179401924134915,0.012422399319934163,-0.0158940472743766,0.01385566881585265,0.001317252533420854,0.0,0.0,0.044776625407255244,-0.038960831882604685,0.00993406279196396,0.008695915819802558,-0.009380792430046525,0.0019418651006748444,0.022364195106523654,-0.00282812426738166,-0.002716192571205145,-0.006182808881728952,-0.007017502697654221,0.010989301439763954,0.009232177795248209,0.06456240253765055,0.031967115794092615,0.01607712510838466,0.004310370664457164,0.06250023371982483,0.03764700668412324,0.010970289899299157,-0.012479337128112222,-0.01894368816434433,0.0,0.0160319992811242,-0.0031058084465815927,-0.012254806025936427,0.021276791576415377,-0.0056249968136004025,-0.002856872169572866,-0.026595828673077526,-0.007009325329883076,-0.0076110266299809215,-0.004914179173003297,0.023271596732981736,-0.0014026177015300512,-0.0040485203749184295,0.011710652650173792,-0.0012416175262501827,-0.008170389393815314,-0.018691666333415125,0.006398853236973867,0.0022254806540575878,0.0,0.011428614292663841,0.0019305021312365778,-0.02201833628497718,0.0,0.0025189594584171804,-0.003791543613761772,-0.0059407896273966365,0.02436587022338399,-0.0014483281849290153,-0.00844050479736258,0.0,-0.01098917060069271,-0.01617233634154791,-0.03433431236206985,-0.0194257226949357,0.0,-0.003876627439079572,0.0,-0.0036764332253140797,-0.008025529492329375,-0.0002972228292783541,-0.006601195723854758,-0.004072108180059875,-0.008365546194256446,-0.006980938037807749,-0.0058742962288727,-0.007268555073718264,-0.007523663202442354
